xmltv_id,site_id,name,channelNumber,logoUrl
upctv-10087,10087,JimJam,254,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5109.f.Jim_Jam.png
upctv-10007,10007,JOJ Cinema HD,8,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8269.f.JOJ_Cinema_HD.png
upctv-10005,10005,JOJ HD,6,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8092.f.JOJ_HD_SK.png
upctv-10011,10011,Jojko HD,12,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8636.f.RiK_HD.png
upctv-10006,10006,JOJ Plus HD,7,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_50048_c_19cd2d0aaebad9937613fad1282cde2d.JOJ_Plus_HD_SK.png
upctv-10185,10185,JOJ Sport HD,15,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/JOJ_Sport_HD.f.JOJ_SPORT.png
upctv-10198,10198,JOJ 24 HD,28,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/JOJ24.f.png
upctv-10163,10163,Kabel eins,500,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Kabel_eins_SK.png
upctv-10034,10034,Kino Barrandov HD,65,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7230.f.Kino_Barrandov_HD.png
upctv-11133,11133,Kossuth Radio,732,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/kossuth.f.png
upctv-10134,10134,Leo TV HD,421,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Leo_TV_HD.f.Leo_TV_HD.png
upctv-12112,12112,Levicka TV LTS,567,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Levicka_TV_LTS.f.png
upctv-12122,12122,Lubovnianska TV,577,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Lubovnianska_TV.f.png
upctv-11108,11108,Lumen,707,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_50052_c_1af281e47a5494e1298400d03de97b4e.png
upctv-10147,10147,Magyar ATV,461,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/483_5_c_83605e6df56dd3fd70decd6ec788e5f5.Magyar_ATV_SK.png
upctv-10003,10003,Markiza HD,4,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8091.f.Markiza_HD_SK.png
upctv-10196,10196,Markiza Krimi HD,103,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Markiza_Krimi_HD.f.png
upctv-12103,12103,Mestska TV Trnava,558,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Mestska_TV_Trnava.f.png
upctv-10104,10104,Mezzo,312,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/10104.png
upctv-10085,10085,Minimax,251,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5117.f.Minimax_Animax.png
upctv-10036,10036,Mnam TV HD,67,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/7213.f.Mnam_TV_HD.png
upctv-10037,10037,Mnau TV HD,68,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8203.f.Mnau_TV.png
upctv-10092,10092,MTV Europe,300,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5016.f.MTV.png
upctv-10093,10093,MTV Live HD,301,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/1183.f.MTV_Live_HD.png
upctv-10096,10096,MTV 00s,304,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/0145.f.VH1.png
upctv-10097,10097,MTV 80s,305,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/1178.f.VH1_Classic.png
upctv-10095,10095,MTV 90s,303,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5207.f.MTV_Rocks.png
upctv-10182,10182,Muzika Pervogo,540,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5120.f.Muzyka.png
upctv-10156,10156,Muzsika TV,473,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/Muzsika_TV_HU.f.Muzsika_TV_HU.png
upctv-10138,10138,m1 HD,451,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/10138.png
upctv-10139,10139,m2 HD,452,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/10139.png
upctv-10141,10141,m4 Sport HD,454,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/10141.png
upctv-10140,10140,m5 HD,453,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/M5.f.M5.png
upctv-10059,10059,Nat Geo Wild HD,162,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8081.f.Nat_Geo_Wild_HD.png
upctv-10058,10058,National Geographic HD,161,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5122.f.Nat_Geo_HD.png
upctv-10088,10088,Nickelodeon,255,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5123.f.Nickelodeon.png
upctv-10089,10089,Nick Jr.,256,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5199.f.Nick_Jr.png
upctv-10090,10090,NickToons,257,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/NickToons.f.NickToons.png
upctv-10171,10171,Nitro,508,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/9107.f.Nitro.png
upctv-10035,10035,Noe TV HD,66,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5172.f.Noe_TV.png
upctv-10022,10022,Nova International HD,25,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8434.f.Nova_International_HD.png
upctv-10080,10080,Nova Sport 1 HD,211,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/5128.f.Nova_Sport_HD.png
upctv-10081,10081,Nova Sport 2 HD,212,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/8079.f.Nova_Sport_2_HD.png
upctv-10117,10117,ORF III,361,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/ORF3.f.ORF3.png
upctv-10115,10115,ORF 1,359,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/1006.f.ORF1.png
upctv-10116,10116,ORF 2,360,https://staticqbr-prod-sk.gnp.cloud.upctv.sk/image-service/ImagesEPG/EventImages/1007.f.ORF2.png
