xmltv_id,site_id,name,channelNumber,logoUrl
skylink.sk-1,Jt5eIyf94-ba79agj8o1ZReVlDfA9wQlKeWJ17LP,Jednotka HD,1,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Jednotka%20HD_m.png
skylink.sk-2,Xc8FjJcAof-SI-ZOO__yL4EnfEohvKHIT_jnK4tN,Dvojka HD,2,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Dvojka%20HD_m.png
skylink.sk-3,RlmzfpINpZJElKPDNPwd4zJfxOVtygxxkOI1QWqf,Markiza HD,3,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Markiza%20HD_m.png
skylink.sk-4,PId5fZYWVKLaTo6z0lufTlLHsWB-SGOP4o0AQ3zm,TV JOJ HD,4,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/TV%20JOJ%20HD_m.png
skylink.sk-5,zgKtG_SQImnuwuBXcL5yZwiEGaGCnLAJhGSX13Ed,CANAL+ Action,5,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/CANAL%20Action_m.png
skylink.sk-8,h2Q0W8Gu1NTC_SMkS4yI9I1hLFteiTTXrKdxQOSf,Filmbox HD,8,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Filmbox%20HD_m.png
skylink.sk-9,R1oUrl4RCBWIk9K91s6Ye5H4Gb8EW713oOXt6K0v,Filmbox Stars,9,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Filmbox%20Stars_m.png
skylink.sk-11,q1-IzRD8VDr4AP62rhZYA3SpxS9B6NfLzzFrqFFq,RTVS 24 HD,11,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/RTVS%2024%20HD_m.png
skylink.sk-12,PZon-VohtcUTLBJ9KxK0SA1QWII7e7H51YobM3o5,RTVS SPORT HD,12,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/RTVS%20SPORT%20HD_m.png
skylink.sk-13,yvK7gk6l-6VRsklwh9EbEGuYBmL5RTPalMTG9Czp,DOMA HD,13,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/DOMA%20HD_m.png
skylink.sk-14,N__QctxPPvKAviGL_wzxAb7gPclNemCvyxfq3ENE,DAJTO HD,14,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/DAJTO%20HD_m.png
skylink.sk-15,HJpQn5zLf1UdrozI7lVpV8C_tbQyVr45Al3JJm06,Markiza Krimi HD,15,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Markiza%20Krimi%20HD_m.png
skylink.sk-16,b2mMtVMQv_VV1gF7z1zNfi7fDhj4gM0b48Z6USMw,Markiza Klasik,16,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/Markiza%20Klasik_m.png
skylink.sk-17,xseSBVI5YpeuUwvntNUr1Wk4vSFjVEssL9OZaH4A,JOJ PLUS HD,17,https://m7cz.solocoo.tv/m7cziphone/mmchan/channelicons/JOJ%20PLUS%20HD_m.png
